model,i,j,x_center_m,y_center_m,pressure_change_bar,gas_saturation,aqueous_co2_mole_fraction_x1e3,gas_co2_mole_fraction,water_saturation_change_x1e4
Our PR,0,11,25.0,345.0,0.21304847479994968,0.19431926518981615,1.4031412092419275,0.21319148991811193,0.02868157926813608
Our PR,1,11,75.0,345.0,0.204867627199905,0.19462187832041217,1.4030631109416642,0.21319870859199846,0.027595927493434536
Our PR,2,11,125.0,345.0,0.18808054441925884,0.19524342892792904,1.4029025386770118,0.21321351155144228,0.02536644785011699
Our PR,3,11,175.0,345.0,0.1636877067454923,0.1961367664333943,1.4026684828453828,0.2132349989141436,0.022116094921365015
Our PR,4,11,225.0,345.0,0.13441988816767,0.1971818545527137,1.4023863496819915,0.2132607314018308,0.018195737766402154
Our PR,5,11,275.0,345.0,0.10192966522817873,0.19831218678360668,1.4020713021965898,0.21328922849501267,0.013810240688472142
Our PR,6,11,325.0,345.0,0.06485069100193866,0.19958137042224605,1.4017093467498813,0.2133216758344258,0.00874791099342298
Our PR,7,11,375.0,345.0,0.021928144957764076,0.20048471698124107,1.401287566619301,0.21335919768439915,0.0034706442035570273
Our PR,8,11,425.0,345.0,-0.02860746040864475,0.20200046656887846,1.4007644905108991,0.21339982017974787,-0.003601167186256804
Our PR,9,11,475.0,345.0,-0.08247418289760873,0.20478821176731307,1.4002358396981438,0.2134465716906755,-0.012324820414799653
Our PR,10,11,525.0,345.0,-0.1501567921458576,0.21016980162305,1.3995207909839453,0.21349698471563028,-0.01983114099562977
Our PR,11,11,575.0,345.0,-0.22304754736934418,0.20931508438074645,1.3988394304861673,0.2135642443628524,-0.029232303730447606
Our PR,12,11,625.0,345.0,-0.313910837450482,0.20712238411765777,1.3979786395201614,0.21364696619501328,-0.03446530912279422
Our PR,13,11,675.0,345.0,-0.43439986976981726,0.213826316509358,1.3967736240716875,0.21374984638822184,-0.052966512505137064
Our PR,14,11,725.0,345.0,-0.5496867231618091,0.21796393480357393,1.395614738475482,0.21384935315399436,-0.0672130951348826
Our PR,15,11,775.0,345.0,-0.6820875897715222,0.22245204742645655,1.3943187663869894,0.21397106434995247,-0.09748401348297353
Our PR,16,11,825.0,345.0,-0.8195942429757193,0.22638800023319666,1.3929048575772776,0.21408933965809446,-0.11157404102599133
Our PR,17,11,875.0,345.0,-0.9551914552785009,0.22971476443214628,1.3914858069593046,0.2142041754058627,-0.12964203126736296
Our PR,18,11,925.0,345.0,-1.0388693068155888,0.2319662194536038,1.3906047041060126,0.21427528181971098,-0.14059077556602406
Our PR,19,11,975.0,345.0,-1.0711009389042183,0.23296020062076578,1.3902646670323981,0.2143028752270721,-0.14475418688905672
Our PR,0,12,25.0,375.0,0.1542079161716439,0.19649097684553163,1.4025774500559411,0.21324337721855585,0.020821618156335875
Our PR,1,12,75.0,375.0,0.1480327070608996,0.1967155377174896,1.4025181296589544,0.21324881451901448,0.01999675651506716
Our PR,2,12,125.0,375.0,0.13570212489004993,0.19716174741455256,1.4023994913457223,0.21325966558921344,0.018347429182469233
Our PR,3,12,175.0,375.0,0.1178944483626429,0.19779918015733264,1.4022276980870176,0.21327532073831082,0.015959826439926328
Our PR,4,12,225.0,375.0,0.09590147070459276,0.19857284773519537,1.402014730663333,0.21329462597587817,0.01300100528700554
Our PR,5,12,275.0,375.0,0.0704308803445045,0.19945365539253598,1.4017669600982585,0.21331694363779832,0.009555964328306077
Our PR,6,12,325.0,375.0,0.04088513255661726,0.20046997795811355,1.4014781802026435,0.2133427879866657,0.005513215701635765
Our PR,7,12,375.0,375.0,0.006286063127448782,0.20165595211912204,1.4011387569561484,0.21337302645071268,0.000716636142927829
Our PR,8,12,425.0,375.0,-0.03599380172044598,0.20205007083261672,1.4007244402409504,0.21341007625386815,-0.003855613411152259
Our PR,9,12,475.0,375.0,-0.08639991809622757,0.20379836913620442,1.4002341057524867,0.2134543420410296,-0.010776387212918515
Our PR,10,12,525.0,375.0,-0.15089464408139883,0.2050925139643009,1.3996079478965922,0.2135108857133659,-0.019977969344164848
Our PR,11,12,575.0,375.0,-0.24219865270481816,0.20700570156744988,1.398724330316853,0.2135911084892294,-0.0328321513420049
Our PR,12,12,625.0,375.0,-0.35647795734489335,0.21213635550287185,1.3975521012110277,0.21368292004363648,-0.041288496327201996
Our PR,13,12,675.0,375.0,-0.48364917289432136,0.21626082881334616,1.396275360841906,0.21379160729581742,-0.06332723879440283
Our PR,14,12,725.0,375.0,-0.6284937089012209,0.22036142904693462,1.3948046490781574,0.21391537054455184,-0.08339174380203596
Our PR,15,12,775.0,375.0,-0.8130811073759888,0.22484474344021285,1.3929044074751145,0.21407258101089005,-0.10395791881578909
Our PR,16,12,825.0,375.0,-1.0215931457347536,0.23043845840475066,1.3907785118464266,0.21425790290564653,-0.14509357814126989
Our PR,17,12,875.0,375.0,-1.2299397508776113,0.2352380610797436,1.3885587057762736,0.21443317825854824,-0.16668145030387937
Our PR,18,12,925.0,375.0,-1.3363438867328,0.23834186070190055,1.3874194850483996,0.21452354739100205,-0.17959694763744483
Our PR,19,12,975.0,375.0,-1.3623237395734396,0.23952081968874572,1.38714471235431,0.21454654037170626,-0.18263268418200473
Our PR,0,13,25.0,405.0,0.11008173399232328,0.1980840395164158,1.4021528147166666,0.21328222579038095,0.014893107408181505
Our PR,1,13,75.0,405.0,0.10550340461197495,0.19824751954254552,1.4021086134931942,0.21328624974851626,0.014279045045278993
Our PR,2,13,125.0,405.0,0.09644365384056978,0.1985691878831627,1.4020210313975985,0.21329420835162233,0.013062524260920583
Our PR,3,13,175.0,405.0,0.08328463765174524,0.199032163748665,1.4018935485906283,0.21330575833130166,0.011292690565573027
Our PR,4,13,225.0,405.0,0.06657040340015664,0.19961290612357865,1.4017311631936713,0.2133204122673174,0.009039566155805145
Our PR,5,13,275.0,405.0,0.046441324150603265,0.20030358514639107,1.4015349931140217,0.21333803868227386,0.0063164788561276275
Our PR,6,13,325.0,405.0,0.022262827291205527,0.20112750903649204,1.4012987458762098,0.2133591904854623,0.003023556119835513
Our PR,7,13,375.0,405.0,-0.007226171743473038,0.2021383628969641,1.4010103365088362,0.21338498192092348,-0.0010418863625738517
Our PR,8,13,425.0,405.0,-0.04438470861352607,0.20337098180565089,1.4006476723060788,0.21341751514849205,-0.006131220894295408
Our PR,9,13,475.0,405.0,-0.09259472053632513,0.20500062756511453,1.4001793792482993,0.21345980373425072,-0.012731940163712707
Our PR,10,13,525.0,405.0,-0.1579815404463671,0.20711199570546848,1.3995451623600028,0.21351717024151234,-0.02170746433022286
Our PR,11,13,575.0,405.0,-0.2505796956657003,0.21006642681635537,1.398644055311172,0.21359830555686546,-0.034200997903327535
Our PR,12,13,625.0,405.0,-0.38016348487848417,0.21387612364684916,1.3973663819583222,0.2137109929963373,-0.054662825017426364
Our PR,13,13,675.0,405.0,-0.5304368393816427,0.21800180762741506,1.3958115008553145,0.21383312178693864,-0.06570301829861291
Our PR,14,13,725.0,405.0,-0.6940261030542031,0.2221903835746144,1.3941355198146175,0.21397154052097656,-0.09127614869042233
Our PR,15,13,775.0,405.0,-0.9319171619087495,0.22737133927669612,1.3916407153257535,0.21416933972127455,-0.12591079395790628
Our PR,16,13,825.0,405.0,-1.2144159182203562,0.2332633191641218,1.3886281605777437,0.21440441171381203,-0.15892578807483182
Our PR,17,13,875.0,405.0,-1.473321872133732,0.238757124529375,1.3858201616694574,0.21461965850595996,-0.18559605692952674
Our PR,18,13,925.0,405.0,-1.7061117737828755,0.2440849653777133,1.383290955121247,0.21481867571722385,-0.23586370769368425
Our PR,19,13,975.0,405.0,-1.699020184045069,0.24641129580599547,1.383438328450761,0.2148236024685481,-0.2252194415647557
Our PR,0,14,25.0,435.0,0.07754202168098838,0.1992393579245926,1.401838669593345,0.21331083807508647,0.010507267493020667
Our PR,1,14,75.0,435.0,0.07415958091800101,0.19935823631625185,1.4018058842805705,0.213313806448825,0.0100525305608834
Our PR,2,14,125.0,435.0,0.06745758089495264,0.19959263467495186,1.4017408570398913,0.21331968556782344,0.009150746185543346
Our PR,3,14,175.0,435.0,0.05758981310248933,0.1999353516004358,1.4016449640115165,0.2133283365065072,0.007821506928712418
Our PR,4,14,225.0,435.0,0.04467275404486619,0.20038004110217914,1.4015192058447399,0.21333965257669743,0.00607878080058355
Our PR,5,14,275.0,435.0,0.02846921978642419,0.2009330977627315,1.4013611942947304,0.21335383894957585,0.0038875035330565577
Our PR,6,14,325.0,435.0,0.008126562488764524,0.2016236720683565,1.4011626799711454,0.21337164468347108,0.0011260428481596474
Our PR,7,14,375.0,435.0,-0.017937759543783963,0.2025094452682698,1.4009085504320975,0.2133944677003779,-0.002431387513462946
Our PR,8,14,425.0,435.0,-0.05235848564992472,0.2036825982145289,1.4005737641550169,0.21342463960969357,-0.007147137763646727
Our PR,9,14,475.0,435.0,-0.09915098156595603,0.2052690242781575,1.4001197856571284,0.21346570023794978,-0.013537352274411996
Our PR,10,14,525.0,435.0,-0.16430352555969543,0.20744780354718345,1.3994872993069045,0.21352285875616092,-0.022433746652644748
Our PR,11,14,575.0,435.0,-0.25588030641330034,0.21043214549316383,1.3985936725076369,0.21360304045574727,-0.03491148456261084
Our PR,12,14,625.0,435.0,-0.38138873501168374,0.21430773873878448,1.3973560137056056,0.21371246957006548,-0.051957125480395216
Our PR,13,14,675.0,435.0,-0.5417735276702718,0.2187905615194627,1.3957521784095424,0.21385152743345923,-0.07417475106610838
Our PR,14,14,725.0,435.0,-0.7585850953517054,0.22455124517633132,1.393538248882447,0.21403712875598818,-0.10760014918156924
Our PR,15,14,775.0,435.0,-1.0349281817490366,0.23023403649760077,1.3905824173339805,0.21426045913746075,-0.13049797117417605
Our PR,16,14,825.0,435.0,-1.335480792471934,0.2359967324598468,1.3873168021583995,0.21450421839826492,-0.17421271326456544
Our PR,17,14,875.0,435.0,-1.6812509820240364,0.24213029465248734,1.383440853838451,0.21477744242348482,-0.22606767123059535
Our PR,18,14,925.0,435.0,-2.10496783779837,0.2490255202376967,1.3784883960797294,0.2150986109036051,-0.29972592981944435
Our PR,19,14,975.0,435.0,-2.055094285030078,0.25298674415266853,1.379404029891158,0.21511204499131367,-0.2677656622954161
Our PR,0,15,25.0,465.0,0.05400759969955683,0.20006486754689456,1.4016109440803421,0.2133315132413157,0.0073295860354705145
Our PR,1,15,75.0,465.0,0.05148779036704637,0.20015230809840462,1.4015864464163503,0.21333372195004463,0.006990380079979763
Our PR,2,15,125.0,465.0,0.04645582509884238,0.2003262867388655,1.4015374923101025,0.21333813145270075,0.00631258099287324
Our PR,3,15,175.0,465.0,0.03890170496034995,0.20058621814918515,1.4014639330909933,0.21334474885416452,0.005294224574875495
Our PR,4,15,225.0,465.0,0.02868103167825192,0.20093597902597402,1.4013643231222495,0.21335369946813837,0.003914791639941795
Our PR,5,15,275.0,465.0,0.015301641681509093,0.2013916632891401,1.4012338889420732,0.21336541538921586,0.0021059830074554586
Our PR,6,15,325.0,465.0,-0.002293672306329012,0.2019895681045832,1.401062468706706,0.21338082788669982,-0.00027833768018181715
Our PR,7,15,375.0,465.0,-0.025916556395528836,0.202793418544489,1.400832714358548,0.2134015356560317,-0.003488269973567215
Our PR,8,15,425.0,465.0,-0.05840200555605069,0.20390100926944585,1.4005174021354574,0.21343003774490632,-0.007912393743730872
Our PR,9,15,475.0,465.0,-0.10389941470702552,0.20544659840217552,1.4000761713352055,0.2134699737671648,-0.014111944867473136
Our PR,10,15,525.0,465.0,-0.16813378947999888,0.2076025492074316,1.3994519366884905,0.21352631548225087,-0.02287661378119754
Our PR,11,15,575.0,465.0,-0.2583229373341054,0.21055365845291157,1.398570247900834,0.21360524465288327,-0.035193133629041196
Our PR,12,15,625.0,465.0,-0.3821836026010383,0.2144399144301854,1.397347161685108,0.21371321479912173,-0.05208757513297524
Our PR,13,15,675.0,465.0,-0.5475551788642536,0.21933986637565822,1.3956915467836277,0.21385656328346853,-0.07454650844093691
Our PR,14,15,725.0,465.0,-0.771700797899386,0.22545098395315502,1.3934060060252516,0.21404925363096772,-0.10478532359775583
Our PR,15,15,775.0,465.0,-1.0798573062907606,0.23232595515385485,1.390181180534627,0.2143101601620469,-0.14737727698721503
Our PR,16,15,825.0,465.0,-1.4359509228149763,0.23893278970730947,1.3862634559820235,0.21459430815536779,-0.1789268741114458
Our PR,17,15,875.0,465.0,-1.8446258522979821,0.24520537577368037,1.3815799202945822,0.2149064972162258,-0.24975676238536693
Our PR,18,15,925.0,465.0,-2.544383945180634,0.25619574792864575,1.3729803129987448,0.21539524637567914,-0.5808883266813503
Our PR,19,15,975.0,465.0,-2.2714776671229733,0.2593925025383988,1.376893887767835,0.21528536089943598,-0.28043013231093816
Our PR,0,16,25.0,495.0,0.037437068771690125,0.20064117338553986,1.4014503527919557,0.21334606143325807,0.005090041971689274
Our PR,1,16,75.0,495.0,0.03551916062806733,0.20070708415998006,1.401431666874373,0.21334774109284074,0.004831683393990982
Our PR,2,16,125.0,495.0,0.0316426811472252,0.20083999560169077,1.4013938871825622,0.2133511356506998,0.004309242437550154
Our PR,3,16,175.0,495.0,0.02568560767878965,0.20104370415500986,1.4013358142515444,0.2133563518208547,0.0035058732316128882
Our PR,4,16,225.0,495.0,0.017340167327957227,0.20132837540263301,1.4012544634867288,0.2133636599792042,0.0023793266653859835
Our PR,5,16,275.0,495.0,0.0059458933169376105,0.20171649931269814,1.4011434731959294,0.21337364161818337,0.0008391439497990039
Our PR,6,16,325.0,495.0,-0.00970251459411718,0.20224981542793613,1.4009912673122893,0.2133873590631655,-0.001279631283435112
Our PR,7,16,375.0,495.0,-0.031556575079334896,0.2029960903703794,1.4007790935044089,0.2134065321871436,-0.004244232692768302
Our PR,8,16,425.0,495.0,-0.06254793745428137,0.20405490598463044,1.4004786174854942,0.21343373881547595,-0.008456282487273592
Our PR,9,16,475.0,495.0,-0.10681766099930555,0.2055601750924918,1.4000492820026529,0.21347260169670762,-0.014483397131337394
Our PR,10,16,525.0,495.0,-0.16986718582552857,0.20767633305214056,1.399436000801266,0.21352789184551768,-0.023084408411894186
Our PR,11,16,575.0,495.0,-0.25849151962885447,0.2105797337029005,1.3985685507776637,0.21360542638191937,-0.03519264589896265
Our PR,12,16,625.0,495.0,-0.3804188702398539,0.21442858786994554,1.3973634408783746,0.21371169374924642,-0.051846957743934
Our PR,13,16,675.0,495.0,-0.5444761490779948,0.21934546362545526,1.3957201751484873,0.21385391118941927,-0.07418165067879512
Our PR,14,16,725.0,495.0,-0.7629187175689955,0.22542336887364836,1.3934935672898197,0.2140418233766256,-0.10369193425413537
Our PR,15,16,775.0,495.0,-1.0480610407294015,0.23253814836419795,1.3905204143905843,0.21428432701337688,-0.1416680523974867
Our PR,16,16,825.0,495.0,-1.39802876604677,0.24014761145709845,1.386765746915802,0.21457701967608217,-0.1874813127491215
Our PR,17,16,875.0,495.0,-1.8245935413792096,0.24804601685926103,1.3820114558934469,0.21492341727876724,-0.24411102366692083
Our PR,18,16,925.0,495.0,-2.273333237141496,0.25622031537050177,1.3766897892967513,0.21525914834013174,-0.29854779565385847
Our PR,19,16,975.0,495.0,-2.2100558830972683,0.25976007244137866,1.3776504486404888,0.2152428753663092,-0.27948455129506167
Our PR,0,17,25.0,525.0,0.026282483191631737,0.20102689880697197,1.4013421396934647,0.21335585063647403,0.0035817262803161665
Our PR,1,17,75.0,525.0,0.024765763911304993,0.20107865988249168,1.4013273422336963,0.21335717818813502,0.003377338990473433
Our PR,2,17,125.0,525.0,0.021656720658240838,0.20118465465210789,1.4012970113357603,0.2133598996166784,0.00295821023763021
Our PR,3,17,175.0,525.0,0.016760571925126016,0.20135146299659762,1.4012492610213523,0.21336418619722605,0.0022977780333166553
Our PR,4,17,225.0,525.0,0.00966856182981655,0.20159308054786568,1.4011801506038735,0.21337039781397893,0.0013403123340083312
Our PR,5,17,275.0,525.0,-0.0003858330281432718,0.20193600223635766,1.401082309108469,0.21337920985217043,-1.8684822800096867e-05
Our PR,6,17,325.0,525.0,-0.014702495437715202,0.20242535948104906,1.4009432426193045,0.21339176779410235,-0.001956535416347549
Our PR,7,17,375.0,525.0,-0.035309948941513895,0.2031310616111921,1.4007434053315213,0.2134098574670818,-0.0047504462920844315
Our PR,8,17,425.0,525.0,-0.06517413079298474,0.20415287598349482,1.4004540193418828,0.21343608289260688,-0.008806842063141529
Our PR,9,17,475.0,525.0,-0.108385666452948,0.20562226334950023,1.4000348711926545,0.2134740175583047,-0.014688086030612002
Our PR,10,17,525.0,525.0,-0.17026171901115963,0.20769768979753245,1.3994325959690046,0.21352826908844058,-0.023127425450075734
Our PR,11,17,575.0,525.0,-0.25727861262039653,0.21054937013670955,1.3985802139551673,0.2136043818513345,-0.03501437005765107
Our PR,12,17,625.0,525.0,-0.3768053973842486,0.21433407181560934,1.3973982104230436,0.2137085496465702,-0.05134127139588829
Our PR,13,17,675.0,525.0,-0.5368465363377296,0.21916686384993725,1.3957951006420515,0.21384731375256166,-0.07313415975135351
Our PR,14,17,725.0,525.0,-0.7457262002407704,0.22508365931959928,1.3936678633955208,0.21402716019010581,-0.10136170809504907
Our PR,15,17,775.0,525.0,-1.0088747598963324,0.2319469168123011,1.390932128104549,0.21425158859485585,-0.13646390304986045
Our PR,16,17,825.0,525.0,-1.3226196948107722,0.2393824554048714,1.3875886023432267,0.21451577494796198,-0.17766796299462095
Our PR,17,17,875.0,525.0,-1.6764174722550476,0.24692581204302716,1.383704926766371,0.21480821090730604,-0.22389933177835442
Our PR,18,17,925.0,525.0,-2.028962597716421,0.2533869531293904,1.3796937585867652,0.21509100604483486,-0.27126620102777
Our PR,19,17,975.0,525.0,-2.1059756623019483,0.25765234654671193,1.378846692775421,0.2151592578080837,-0.2610197973802464
Our PR,0,18,25.0,555.0,0.01943651221727207,0.20126279043204803,1.4012756846479366,0.21336185714101955,0.0026558099846529792
Our PR,1,18,75.0,555.0,0.018164038064008577,0.20130601922048727,1.4012632608121915,0.21336297055371775,0.002484304458288955
Our PR,2,18,125.0,555.0,0.015521640649629758,0.2013957935326555,1.401237470807372,0.2133652830948746,0.002128029779252527
Our PR,3,18,175.0,555.0,0.011271360067302363,0.20154032188760987,1.4011960194426318,0.2133690042951025,0.0015546433767277268
